student_id,sleep_hours,addiction_score
6436,5.39,12.09
6437,8.87,6.7
6438,7.64,13.87
6439,6.93,11.29
6440,7.5,4.66
6441,7.55,8.93
6442,7.82,3.71
6443,4.34,11.26
6444,6.06,6.78
6445,5.48,2.42
6446,4.35,6.43
6447,6.06,15.45
6448,7.08,7.18
6449,4.89,17.12
6450,5.53,8.25
6451,7.2,11.98
6452,6.9,4.66
6453,8.34,4.07
6454,7.96,8.0
6455,8.83,10.21
6456,6.99,6.44
6457,7.49,6.42
6458,8.3,14.73
6459,8.2,0.77
6460,7.59,1.04
6461,6.5,11.21
6462,5.37,4.19
6463,8.39,16.88
6464,7.88,10.54
6465,8.19,8.14
6466,4.7,7.92
6467,5.57,11.61
6468,6.12,3.17
6469,8.19,16.21
6470,8.46,11.07
6471,5.42,1.26
6472,7.43,11.12
6473,4.39,2.02
6474,6.05,-0.29
6475,6.43,13.34
6476,7.83,11.93
6477,8.46,13.81
6478,5.69,4.06
6479,6.64,11.83
6480,7.24,1.87
6481,5.64,12.48
6482,8.93,11.97
6483,8.38,12.78
6484,5.48,17.7
6485,6.54,13.17
6486,5.15,19.67
6487,6.57,14.29
6488,7.42,15.33
6489,4.43,15.61
6490,8.35,14.88
6491,6.97,15.51
6492,8.95,-1.52
6493,4.13,6.98
6494,8.16,16.59
6495,7.96,10.61
6496,4.66,14.93
6497,5.68,5.84
6498,8.42,9.54
6499,6.59,8.95
6500,6.01,9.84
6501,8.53,4.02
6502,4.47,14.7
6503,6.37,13.57
6504,7.26,3.92
6505,7.04,10.94
6506,5.32,6.28
6507,6.82,1.91
6508,7.54,8.32
6509,6.92,4.81
6510,7.42,6.06
6511,5.28,14.15
6512,8.16,12.29
6513,6.25,13.22
6514,8.94,5.27
6515,4.12,18.26
6516,5.9,16.32
6517,4.9,9.72
6518,6.78,17.51
6519,5.22,18.04
6520,7.69,11.62
6521,8.41,13.18
6522,5.05,1.24
6523,4.8,9.88
6524,8.38,2.53
6525,5.81,3.01
6526,6.17,1.41
6527,5.1,18.18
6528,6.13,5.36
6529,5.16,14.38
6530,7.33,12.8
6531,6.49,2.92
6532,7.94,9.95
6533,5.56,7.48
6534,6.53,16.65
6535,5.3,11.06
6536,8.67,2.63
6537,6.61,19.48
6538,4.87,13.63
6539,5.36,3.23
6540,4.41,13.46
6541,4.14,7.58
6542,6.63,7.51
6543,5.69,12.87
6544,8.82,1.7
6545,4.86,7.31
6546,7.97,3.43
6547,5.58,19.27
6548,5.12,15.57
6549,8.85,2.13
6550,8.01,12.28
6551,7.15,5.41
6552,7.49,11.62
6553,8.96,3.58
6554,6.97,14.67
6555,4.51,20.14
6556,4.32,11.04
6557,7.33,4.38
6558,7.29,9.85
6559,7.74,11.61
6560,4.54,10.44
6561,8.72,10.96
6562,6.76,9.27
6563,7.25,5.84
6564,4.17,17.73
6565,8.8,5.81
6566,6.81,10.81
6567,6.82,12.15
6568,8.72,2.63
6569,8.65,13.33
6570,5.1,17.2
6571,8.66,13.27
6572,7.68,1.78
6573,4.09,3.44
6574,5.2,8.41
6575,6.06,5.67
6576,6.91,13.46
6577,7.51,9.7
6578,5.05,8.51
6579,8.18,17.47
6580,8.23,8.97
6581,7.17,6.84
6582,8.61,4.62
6583,8.06,4.68
6584,5.11,17.63
6585,7.99,8.51
6586,8.77,16.97
6587,4.69,8.67
6588,8.89,16.74
6589,4.12,-0.14
6590,6.61,18.92
6591,7.87,18.07
6592,7.95,5.76
6593,7.67,12.93
6594,6.65,16.11
6595,7.25,18.03
6596,7.5,8.57
6597,6.47,7.71
6598,6.98,16.54
6599,8.23,14.23
6600,5.56,8.28
6601,6.62,13.61
6602,4.04,6.54
6603,7.44,13.39
6604,4.98,4.86
6605,6.41,7.7
6606,5.05,12.21
6607,4.12,9.34
6608,6.42,9.85
6609,6.12,13.19
6610,6.13,10.2
6611,5.04,7.71
6612,8.74,12.57
6613,4.02,9.92
6614,8.46,10.72
6615,7.68,15.0
6616,4.86,19.79
6617,6.36,9.19
6618,8.94,2.47
6619,7.22,14.33
6620,4.64,16.35
6621,6.29,7.02
6622,6.34,16.93
6623,8.01,8.93
6624,8.58,9.33
6625,4.41,3.64
6626,5.57,12.16
6627,5.49,6.86
6628,8.98,2.03
6629,6.8,-0.33
6630,8.4,5.45
6631,6.13,10.13
6632,7.61,10.29
6633,5.43,5.91
6634,8.56,15.18
6635,6.28,8.32
6636,8.02,7.99
6637,5.28,1.95
6638,7.47,4.28
6639,6.03,3.41
6640,4.16,12.1
6641,6.07,13.15
6642,6.75,3.32
6643,4.76,4.99
6644,4.92,0.83
6645,6.32,15.88
6646,5.71,15.2
6647,6.2,5.7
6648,6.3,6.87
6649,4.7,17.45
6650,4.91,5.42
6651,8.24,10.78
6652,4.81,3.99
6653,7.33,8.03
6654,6.09,19.7
6655,8.84,18.25
6656,4.33,14.09
6657,8.15,4.96
6658,6.46,10.14
6659,4.03,8.66
6660,5.32,20.11
6661,6.04,10.2
6662,5.57,10.8
6663,5.81,1.35
6664,8.58,10.87
6665,5.8,17.6
6666,6.09,9.57
6667,7.81,4.47
6668,7.97,0.75
6669,4.42,5.6
6670,7.52,15.83
6671,6.41,18.54
6672,4.67,16.26
6673,5.32,15.08
6674,4.23,16.07
6675,5.8,10.79
6676,5.28,8.19
6677,5.91,16.16
6678,6.9,10.06
6679,7.66,12.47
6680,7.03,1.8
6681,7.39,3.59
6682,8.33,13.28
6683,8.37,13.41
6684,8.3,9.82
6685,4.77,4.04
6686,5.26,18.01
6687,6.51,11.57
6688,5.79,8.26
6689,4.66,16.57
6690,5.44,7.26
6691,8.88,5.07
6692,5.73,18.05
6693,6.09,4.11
6694,4.03,3.08
6695,7.6,1.9
6696,6.07,10.03
6697,4.52,4.98
6698,8.84,0.0
6699,7.89,3.71
6700,7.63,6.81
6701,8.79,5.57
6702,6.04,-1.13
6703,7.59,10.03
6704,5.03,7.08
6705,7.49,-0.43
6706,4.07,8.77
6707,4.63,14.4
6708,6.13,17.91
6709,4.06,2.7
6710,6.31,15.15
6711,6.61,8.62
6712,7.11,0.52
6713,4.5,6.57
6714,4.91,7.64
6715,7.07,9.75
6716,7.29,14.41
6717,4.13,15.25
6718,6.7,6.7
6719,7.92,11.22
6720,4.35,8.6
6721,6.07,6.54
6722,5.63,20.11
6723,8.57,12.32
6724,4.93,18.31
6725,5.59,12.96
6726,8.49,7.29
6727,5.65,9.26
6728,6.66,8.38
6729,4.17,4.9
6730,8.92,14.19
6731,8.12,7.87
6732,7.17,5.78
6733,4.3,14.83
6734,4.37,16.06
6735,6.72,3.1
6736,5.43,11.19
6737,7.11,2.15
6738,6.99,15.73
6739,8.19,2.91
6740,5.41,0.98
6741,6.89,12.5
6742,7.89,5.2
6743,6.45,13.61
6744,8.15,16.74
6745,4.66,5.31
6746,7.67,14.63
6747,8.71,9.18
6748,5.66,1.66
6749,5.83,8.98
6750,4.42,13.18
6751,7.21,9.18
6752,6.76,17.47
6753,4.2,9.57
6754,7.76,17.17
6755,8.15,10.45
6756,8.54,2.49
6757,6.73,5.68
6758,6.26,3.57
6759,8.38,12.15
6760,5.99,14.57
6761,7.28,7.54
6762,7.08,4.89
6763,5.86,7.64
6764,4.43,0.48
6765,4.11,15.33
6766,6.14,13.12
6767,6.41,14.02
6768,8.11,3.65
6769,6.07,10.5
6770,5.41,12.01
6771,6.31,15.78
6772,5.19,11.88
6773,4.46,7.33
6774,4.57,7.93
6775,5.6,13.26
6776,4.06,12.9
6777,5.1,15.46
6778,7.94,4.08
6779,5.17,17.65
6780,4.55,3.17
6781,8.75,16.82
6782,7.11,15.1
6783,4.3,17.05
6784,4.31,15.08
6785,7.06,3.13
6786,6.7,1.16
6787,4.34,5.81
6788,5.12,0.95
6789,8.65,8.32
6790,6.86,1.97
6791,6.2,17.06
6792,5.25,10.45
6793,4.67,14.02
6794,6.01,10.12
6795,8.61,5.35
6796,4.24,9.2
6797,8.95,5.94
6798,5.04,15.43
6799,6.04,11.0
6800,4.23,7.22
6801,6.92,16.68
6802,6.42,5.12
6803,7.33,12.15
6804,6.71,9.58
6805,5.99,13.68
6806,7.69,16.61
6807,4.13,14.61
6808,6.71,8.82
6809,4.57,4.14
6810,6.18,13.44
6811,7.96,9.01
6812,4.71,3.01
6813,8.68,11.84
6814,8.44,5.82
6815,6.07,4.48
6816,4.03,16.78
6817,7.95,11.28
6818,8.4,8.07
6819,4.87,14.11
6820,8.58,13.12
6821,8.57,-1.33
6822,6.36,11.68
6823,7.99,14.82
6824,6.22,5.07
6825,6.82,9.69
6826,5.6,3.06
6827,4.8,10.2
6828,7.73,15.26
6829,4.01,4.49
6830,6.9,13.33
6831,8.32,13.96
6832,5.11,3.07
6833,5.66,12.09
6834,6.94,-2.96
6835,5.23,14.59
6836,8.24,9.15
6837,5.83,6.85
6838,6.91,11.01
6839,5.13,12.43
6840,4.21,18.1
6841,4.87,11.59
6842,4.23,14.66
6843,6.34,10.73
6844,6.93,3.94
6845,4.22,15.4
6846,4.45,13.43
6847,6.43,13.55
6848,8.0,16.3
6849,7.14,1.11
6850,4.52,12.32
6851,8.44,6.3
6852,8.59,10.0
6853,5.62,10.26
6854,7.08,13.84
6855,6.46,9.8
6856,8.71,14.45
6857,6.54,15.21
6858,8.8,11.47
6859,5.0,3.36
6860,5.73,10.31
6861,7.91,16.0
6862,7.92,14.5
6863,7.66,9.67
6864,8.3,13.8
6865,7.51,5.0
6866,7.18,3.56
6867,6.29,21.23
6868,6.34,6.98
6869,6.03,5.09
6870,7.1,7.62
6871,6.03,9.05
6872,4.74,9.63
6873,4.53,9.41
6874,8.62,19.76
6875,4.12,17.55
6876,4.53,7.49
6877,6.23,6.81
6878,5.31,14.52
6879,6.03,14.74
6880,4.59,9.06
6881,4.65,5.25
6882,8.0,6.04
6883,7.8,5.78
6884,4.52,7.6
6885,7.34,12.9
6886,7.05,17.7
6887,7.57,12.83
6888,6.37,3.6
6889,5.35,18.62
6890,7.32,4.85
6891,5.86,8.64
6892,5.09,13.9
6893,6.04,6.89
6894,7.82,9.39
6895,6.38,11.78
6896,5.5,17.11
6897,8.16,14.88
6898,8.41,15.73
6899,6.17,21.58
6900,5.87,10.79
6901,7.06,6.69
6902,4.29,3.74
6903,7.46,8.43
6904,7.91,11.31
6905,5.99,14.43
6906,4.87,9.85
6907,4.14,18.68
6908,7.19,7.36
6909,5.34,12.33
6910,6.32,12.58
6911,5.93,9.05
6912,4.87,13.27
6913,6.54,4.64
6914,6.3,2.86
6915,7.12,9.01
6916,5.26,5.6
6917,5.07,13.71
6918,8.07,15.31
6919,7.51,3.81
6920,7.86,10.39
6921,4.62,11.97
6922,5.12,18.51
6923,6.88,17.91
6924,8.29,11.86
6925,8.46,10.21
6926,8.16,2.79
6927,4.22,10.03
6928,8.1,10.37
6929,8.5,13.14
6930,4.28,10.71
6931,6.08,10.64
6932,6.68,8.94
6933,5.16,10.99
6934,6.58,4.97
6935,8.43,4.07
6936,8.33,6.95
6937,8.7,12.91
6938,6.42,4.69
6939,6.05,13.29
6940,7.33,2.03
6941,6.08,6.76
6942,4.21,17.03
6943,7.6,11.03
6944,5.4,7.4
6945,4.25,5.23
6946,4.1,17.27
6947,8.66,9.31
6948,5.26,9.93
6949,6.24,8.05
6950,8.75,6.85
6951,6.34,6.04
6952,4.39,14.03
6953,6.76,12.61
6954,4.44,7.34
6955,4.48,17.17
6956,8.26,14.68
6957,5.45,14.03
6958,7.39,6.9
6959,6.54,9.1
6960,5.11,16.46
6961,6.59,9.36
6962,4.34,3.8
6963,5.74,20.28
6964,6.61,8.78
6965,5.14,11.61
6966,7.3,6.36
6967,4.26,17.91
6968,6.42,6.8
6969,7.57,13.81
6970,6.15,13.76
6971,8.37,12.86
6972,7.16,5.92
6973,8.79,4.67
6974,5.42,12.77
6975,8.69,4.08
6976,7.03,13.63
6977,7.73,10.22
6978,8.51,10.31
6979,6.76,7.25
6980,8.31,13.18
6981,6.71,7.82
6982,7.0,11.08
6983,6.23,13.42
6984,4.73,6.6
6985,6.77,11.21
6986,8.89,12.19
6987,7.94,12.85
6988,7.74,5.03
6989,7.22,2.46
6990,5.74,16.82
6991,4.85,4.69
6992,5.12,14.52
6993,4.03,2.28
6994,7.37,6.23
6995,8.06,3.43
6996,5.34,10.97
6997,4.46,15.7
6998,5.68,4.36
6999,5.46,6.75
7000,6.25,19.25
7001,5.32,8.32
7002,5.7,12.81
7003,8.54,14.83
7004,5.67,16.12
7005,7.93,14.01
7006,7.13,11.58
7007,5.69,15.2
7008,8.09,18.07
7009,6.98,13.52
7010,4.04,3.74
7011,4.34,13.61
7012,7.76,13.32
7013,6.23,10.67
7014,6.03,3.18
7015,4.73,6.17
7016,4.79,19.7
7017,7.99,8.99
7018,8.15,6.43
7019,6.8,14.95
7020,5.48,2.14
7021,8.66,8.5
7022,7.12,6.75
7023,7.98,7.62
7024,4.02,8.44
7025,6.25,8.37
7026,8.35,3.08
7027,5.69,10.97
7028,7.63,16.03
7029,7.29,7.6
7030,4.76,8.32
7031,7.87,1.76
7032,4.56,10.4
7033,7.64,17.86
7034,8.95,9.4
7035,8.79,4.19
7036,8.0,12.29
7037,6.67,11.2
7038,7.37,8.09
7039,7.64,13.31
7040,4.04,14.2
7041,4.51,18.82
7042,6.99,1.77
7043,4.03,19.14
7044,8.54,11.46
7045,6.45,15.01
7046,5.29,8.19
7047,5.97,7.46
7048,8.25,10.87
7049,8.64,2.87
7050,4.58,3.07
7051,7.89,7.68
7052,6.89,10.72
7053,6.93,5.57
7054,7.9,15.86
7055,5.11,6.34
7056,6.66,7.48
7057,5.6,3.13
7058,4.47,11.82
7059,4.53,8.54
7060,4.68,8.52
7061,7.07,5.99
7062,4.53,1.61
7063,6.85,12.18
7064,6.94,8.67
7065,8.52,5.07
7066,7.13,5.79
7067,8.93,15.3
7068,4.15,5.79
7069,7.52,17.52
7070,4.13,8.64
7071,7.65,5.19
7072,5.93,16.01
7073,7.06,19.33
7074,5.55,6.96
7075,4.8,10.16
7076,7.62,5.94
7077,8.52,16.93
7078,4.92,10.08
7079,8.6,7.35
7080,4.7,5.22
7081,7.68,4.58
7082,8.8,8.44
7083,4.74,7.75
7084,6.18,11.72
7085,5.69,5.83
7086,5.94,9.19
7087,7.77,14.89
7088,7.31,6.18
7089,8.84,2.21
7090,4.93,2.95
7091,6.72,8.81
7092,6.25,17.14
7093,8.59,12.66
7094,4.05,3.38
7095,8.95,9.68
7096,6.4,10.0
7097,7.13,11.75
7098,5.8,11.23
7099,8.26,8.08
7100,6.81,4.0
7101,7.31,3.58
7102,7.24,14.93
7103,5.82,16.64
7104,4.38,14.09
7105,8.04,4.91
7106,5.45,10.97
7107,8.24,12.63
7108,7.04,13.73
7109,5.77,3.85
7110,6.97,12.8
7111,7.23,2.73
7112,7.53,10.37
7113,8.11,8.89
7114,4.8,15.02
7115,8.72,14.78
7116,6.05,4.54
7117,8.3,14.03
7118,5.1,3.08
7119,4.15,2.76
7120,6.87,6.54
7121,5.62,6.23
7122,8.92,18.42
7123,4.52,0.71
7124,4.24,8.55
7125,4.23,17.46
7126,5.08,16.77
7127,6.9,15.95
7128,6.53,6.5
7129,5.75,16.28
7130,4.44,4.81
7131,5.17,15.35
7132,4.92,11.4
7133,7.73,12.62
7134,7.9,4.89
7135,7.89,12.34
7136,8.85,12.1
7137,8.42,14.49
7138,6.49,5.18
7139,6.07,19.66
7140,8.58,3.41
7141,7.06,14.08
7142,5.47,17.0
7143,6.82,2.92
7144,8.96,-0.74
7145,8.25,15.92
7146,5.41,8.63
7147,8.76,2.42
7148,8.91,14.45
7149,5.16,13.31
7150,8.48,7.81
7151,8.42,4.34
7152,4.2,4.36
7153,7.35,13.48
7154,5.53,10.86
7155,7.37,9.34
7156,8.57,16.15
7157,6.49,8.29
7158,6.07,1.09
7159,8.61,19.33
7160,8.87,7.36
7161,4.31,10.55
7162,8.61,14.64
7163,4.41,17.24
7164,5.69,5.32
7165,7.81,8.03
7166,7.89,18.98
7167,7.63,17.19
7168,4.2,7.55
7169,4.66,9.17
7170,8.68,9.43
7171,4.41,16.85
7172,4.39,12.57
7173,8.18,11.51
7174,7.21,14.76
7175,5.76,11.87
7176,4.83,16.06
7177,8.42,15.82
7178,8.94,9.87
7179,4.25,1.4
7180,6.77,15.57
7181,5.31,6.12
7182,8.16,2.15
7183,5.73,3.63
7184,7.57,4.78
7185,6.7,15.31
7186,6.71,11.01
7187,8.29,5.41
7188,6.35,15.37
7189,8.23,10.06
7190,5.82,13.39
7191,4.87,4.83
7192,6.28,15.9
7193,6.49,9.04
7194,6.39,6.09
7195,8.04,14.47
7196,6.82,2.82
7197,8.44,17.83
7198,6.57,10.15
7199,5.12,7.57
7200,4.65,14.72
7201,8.34,3.08
7202,4.28,9.19
7203,4.59,17.33
7204,4.32,1.96
7205,6.12,13.17
7206,6.66,8.63
7207,4.1,13.8
7208,6.58,7.19
7209,5.97,11.99
7210,7.87,17.03
7211,8.15,2.16
7212,7.42,8.9
7213,6.37,12.49
7214,5.08,8.57
7215,8.24,8.86
7216,5.71,13.53
7217,5.78,2.0
7218,8.58,16.25
7219,8.88,15.67
7220,8.49,7.09
7221,8.99,8.5
7222,8.34,14.93
7223,7.52,18.21
7224,5.47,21.35
7225,8.76,16.3
7226,8.38,7.57
7227,5.2,12.38
7228,6.45,18.84
7229,4.35,7.5
7230,8.77,10.32
7231,6.86,6.32
7232,5.23,10.74
7233,5.46,5.46
7234,8.9,0.94
7235,7.08,4.43
7236,6.1,7.25
7237,6.5,5.84
7238,4.49,9.34
7239,4.38,3.2
7240,6.96,15.16
7241,6.56,17.78
7242,5.8,15.69
7243,6.83,12.26
7244,4.36,3.85
7245,8.72,9.84
7246,5.47,6.48
7247,4.36,17.28
7248,4.85,8.81
7249,4.48,12.39
7250,4.89,14.68
7251,6.08,11.8
7252,7.69,14.14
7253,5.36,10.62
7254,6.18,11.8
7255,8.64,9.34
7256,5.48,2.24
7257,7.97,14.52
7258,4.79,10.55
7259,4.89,1.93
7260,6.28,16.97
7261,5.17,3.49
7262,8.52,19.01
7263,4.25,12.45
7264,6.99,15.27
7265,7.02,4.09
7266,4.33,8.23
7267,7.66,14.58
7268,6.34,14.98
7269,7.62,9.46
7270,8.13,8.9
7271,5.61,3.65
7272,6.42,17.65
7273,5.3,9.66
7274,5.01,3.96
7275,4.0,14.39
7276,8.82,6.18
7277,6.2,16.73
7278,4.07,2.51
7279,4.04,3.0
7280,5.44,9.01
7281,4.07,12.86
7282,5.87,5.36
7283,4.31,12.05
7284,4.2,8.49
7285,7.35,16.17
7286,8.53,2.4
7287,6.05,19.43
7288,8.18,10.66
7289,4.15,4.14
7290,7.89,5.51
7291,4.31,10.62
7292,8.19,1.56
7293,8.41,2.91
7294,7.93,6.39
7295,8.1,11.61
7296,6.81,11.21
7297,5.32,2.83
7298,7.22,10.63
7299,6.2,18.25
7300,4.03,3.72
7301,6.38,13.98
7302,7.26,11.13
7303,4.07,18.53
7304,7.11,4.87
7305,7.26,21.47
7306,4.79,10.54
7307,6.16,13.77
7308,8.82,8.43
7309,8.42,6.11
7310,6.05,13.43
7311,5.75,16.11
7312,4.62,3.66
7313,4.18,0.31
7314,5.49,4.95
7315,8.7,11.3
7316,8.79,11.28
7317,8.06,12.09
7318,5.75,6.17
7319,4.72,8.56
7320,6.98,7.16
7321,7.23,2.69
7322,6.12,5.17
7323,7.46,2.88
7324,7.73,17.13
7325,7.92,16.38
7326,6.51,14.98
7327,7.96,5.87
7328,4.13,16.08
7329,7.4,8.54
7330,5.18,15.01
7331,5.35,4.09
7332,4.46,13.34
7333,4.96,20.2
7334,8.96,2.53
7335,6.08,6.02
7336,8.64,9.24
7337,4.81,14.92
7338,5.02,14.53
7339,6.79,4.75
7340,5.75,12.24
7341,7.22,7.66
7342,6.11,16.82
7343,8.06,12.2
7344,6.16,8.37
7345,6.86,4.37
7346,5.61,15.19
7347,7.52,10.12
7348,7.27,19.86
7349,5.99,10.6
7350,5.38,11.52
7351,7.07,14.5
7352,8.72,6.86
7353,4.66,22.3
7354,8.0,2.14
7355,6.71,14.87
7356,6.63,15.54
7357,8.81,7.54
7358,7.03,15.67
7359,8.15,9.34
7360,6.57,15.05
7361,5.25,17.29
7362,7.47,11.14
7363,8.62,18.42
7364,8.21,5.79
7365,4.99,3.48
7366,5.58,7.87
7367,6.58,10.7
7368,6.86,-0.32
7369,4.97,10.4
7370,5.15,3.21
7371,7.79,12.6
7372,7.65,2.55
7373,8.2,11.86
7374,8.66,13.35
7375,5.54,17.2
7376,8.3,14.27
7377,7.33,20.96
7378,8.79,14.74
7379,5.36,13.72
7380,5.35,3.99
7381,7.52,10.99
7382,8.64,13.73
7383,8.12,10.89
7384,7.64,16.81
7385,5.94,15.85
7386,7.59,16.53
7387,8.01,19.03
7388,7.77,10.96
7389,7.38,7.02
7390,4.24,5.64
7391,7.3,9.46
7392,6.39,16.6
7393,8.81,5.29
7394,7.04,13.33
7395,7.04,8.86
7396,8.97,15.75
7397,4.47,7.82
7398,5.38,5.86
7399,7.28,12.04
7400,5.58,8.57
7401,5.73,19.31
7402,8.46,13.52
7403,6.9,10.37
7404,4.51,16.59
7405,5.55,5.46
7406,4.38,13.42
7407,6.78,5.91
7408,4.87,10.94
7409,8.29,6.15
7410,6.89,-0.23
7411,4.3,3.84
7412,5.5,8.32
7413,7.08,11.83
7414,5.68,5.88
7415,6.57,8.87
7416,8.55,14.53
7417,5.75,11.84
7418,5.68,13.59
7419,8.1,5.85
7420,5.59,6.09
7421,4.39,11.94
7422,4.9,10.21
7423,8.74,11.45
7424,8.67,10.94
7425,5.12,11.04
7426,6.77,11.57
7427,4.69,15.37
7428,7.37,3.74
7429,4.93,14.85
7430,4.25,4.67
7431,8.12,10.42
7432,5.63,14.92
7433,4.54,14.75
7434,8.17,16.11
7435,7.81,16.68
7436,7.42,11.77
7437,8.56,11.2
7438,6.45,6.93
7439,4.64,6.6
7440,4.31,3.58
7441,5.59,14.92
7442,4.43,8.26
7443,6.68,14.76
7444,4.07,11.48
7445,6.22,4.21
7446,4.89,11.49
7447,5.84,11.03
7448,7.38,8.77
7449,5.75,15.05
7450,5.71,6.59
7451,8.95,11.18
7452,7.59,11.86
7453,6.57,9.53
7454,6.9,12.99
7455,7.1,1.53
7456,4.12,1.61
7457,4.4,5.0
7458,7.25,11.62
7459,5.82,11.48
7460,4.28,18.51
7461,5.49,5.71
7462,4.65,14.79
7463,8.58,7.77
7464,5.01,7.15
7465,4.72,9.88
7466,7.13,12.63
7467,6.61,9.33
7468,6.88,9.33
7469,6.18,9.57
7470,6.34,9.46
7471,7.89,-0.25
7472,5.1,15.37
7473,5.98,8.17
7474,8.79,8.66
7475,4.95,3.25
7476,5.47,6.67
7477,4.96,8.98
7478,4.1,18.26
7479,5.35,6.82
7480,4.23,20.9
7481,4.77,11.04
7482,5.81,4.52
7483,4.1,10.35
7484,7.76,3.54
7485,7.98,15.81
7486,6.06,13.06
7487,8.92,11.41
7488,7.39,10.94
7489,7.72,13.27
7490,4.96,20.32
7491,8.19,6.27
7492,8.73,13.95
7493,5.18,9.85
7494,7.43,17.57
7495,7.73,12.67
7496,5.53,19.9
7497,6.38,12.93
7498,4.49,5.74
7499,4.87,10.83
7500,4.31,12.41
7501,6.8,14.76
7502,7.13,2.57
7503,8.58,12.69
7504,6.71,5.94
7505,5.3,17.82
7506,4.3,4.65
7507,8.42,11.14
7508,6.39,7.31
7509,7.69,9.07
7510,4.07,17.12
7511,6.44,2.82
7512,5.63,2.89
7513,4.15,2.32
7514,7.88,10.26
7515,6.56,10.78
7516,5.67,5.98
7517,8.03,11.92
7518,6.23,2.21
7519,4.02,13.69
7520,8.72,18.54
7521,5.28,17.5
7522,8.15,16.02
7523,8.08,4.76
7524,4.81,9.55
7525,6.37,15.64
7526,4.2,1.87
7527,5.77,8.21
7528,7.65,1.07
7529,5.19,8.84
7530,4.59,13.86
7531,6.54,3.95
7532,6.68,1.78
7533,7.38,17.07
7534,7.8,3.35
7535,7.48,17.12
7536,8.23,2.97
7537,5.11,9.84
7538,6.85,10.21
7539,5.8,3.29
7540,8.81,10.28
7541,6.2,8.89
7542,8.8,16.77
7543,7.85,9.65
7544,7.59,2.38
7545,6.46,5.34
7546,6.22,7.91
7547,6.63,3.99
7548,5.47,7.3
7549,8.52,21.32
7550,7.97,8.67
7551,8.01,11.93
7552,6.17,14.87
7553,4.36,13.8
7554,7.42,6.54
7555,5.87,11.7
7556,8.35,13.92
7557,7.9,0.96
7558,4.73,9.52
7559,7.01,19.89
7560,7.46,16.61
7561,6.84,5.96
7562,6.57,10.33
7563,5.14,11.49
7564,5.18,11.26
7565,7.84,5.42
7566,4.09,4.42
7567,7.89,11.13
7568,6.63,16.05
7569,8.68,17.5
7570,8.99,1.47
7571,7.32,17.45
7572,6.06,6.86
7573,6.38,9.74
7574,5.02,18.72
7575,4.5,7.67
7576,6.89,6.85
7577,8.03,-1.15
7578,5.31,7.86
7579,6.1,15.98
7580,6.77,22.15
7581,8.54,12.54
7582,4.69,15.16
7583,5.18,14.95
7584,8.59,15.17
7585,4.2,2.97
7586,7.28,18.68
7587,7.2,5.51
7588,5.92,15.6
7589,6.34,4.76
7590,8.27,14.03
7591,4.82,12.46
7592,5.16,18.14
7593,6.56,13.86
7594,6.05,7.27
7595,6.87,7.12
7596,8.6,10.95
7597,8.59,6.01
7598,5.15,7.95
7599,5.51,3.54
7600,4.81,7.05
7601,8.64,13.5
7602,5.99,17.95
7603,6.25,1.86
7604,8.01,0.9
7605,6.56,7.18
7606,4.6,5.38
7607,6.19,3.53
7608,7.15,5.33
7609,7.6,8.76
7610,7.23,9.76
7611,4.6,8.32
7612,5.52,5.44
7613,7.67,15.81
7614,8.4,13.68
7615,4.24,4.67
7616,4.21,1.44
7617,7.22,4.77
7618,6.74,3.3
7619,4.78,10.57
7620,6.74,4.41
7621,8.87,8.42
7622,7.15,0.26
7623,6.25,14.81
7624,8.14,5.79
7625,5.06,10.58
7626,6.07,5.8
7627,6.64,3.34
7628,6.52,17.67
7629,8.6,14.27
7630,5.46,1.01
7631,4.28,15.85
7632,8.58,15.14
7633,5.09,4.78
7634,5.9,8.53
7635,6.65,17.55
7636,8.88,-0.49
7637,6.68,7.32
7638,6.24,5.25
7639,6.92,12.23
7640,8.85,18.23
7641,8.09,16.36
7642,4.84,16.37
7643,8.02,18.74
7644,8.21,18.89
7645,7.45,14.96
7646,7.29,18.42
7647,6.2,0.62
7648,7.21,11.34
7649,7.69,11.73
7650,4.61,13.39
7651,5.29,17.6
7652,4.97,13.27
7653,8.21,18.76
7654,7.4,9.61
7655,6.25,1.16
7656,8.13,1.01
7657,7.58,14.66
7658,8.57,15.52
7659,4.38,7.15
7660,6.55,6.92
7661,7.53,19.31
7662,5.04,8.31
7663,5.64,13.94
7664,6.09,16.38
7665,7.97,10.28
7666,6.47,7.75
7667,6.46,12.87
7668,6.15,16.17
7669,5.14,4.56
7670,8.62,1.42
7671,5.59,5.92
7672,6.84,6.62
7673,4.74,2.67
7674,6.17,6.82
7675,8.52,11.87
7676,8.98,20.1
7677,5.81,12.41
7678,4.77,13.47
7679,5.57,17.41
7680,5.64,12.65
7681,7.22,3.54
7682,6.48,6.13
7683,7.84,15.7
7684,7.51,13.64
7685,5.26,5.88
7686,7.92,1.83
7687,8.24,12.01
7688,6.99,4.98
7689,8.64,3.52
7690,7.91,14.01
7691,6.98,7.35
7692,8.53,9.85
7693,7.0,18.26
7694,6.61,10.65
7695,5.78,11.3
7696,8.41,7.7
7697,4.61,6.73
7698,6.37,15.78
7699,6.69,8.45
7700,6.77,2.85
7701,7.26,6.32
7702,6.53,11.14
7703,5.28,9.32
7704,8.28,10.93
