student_id,study_hours,attendance,grades
2846,5.63,87.89,47.74
2847,8.69,66.13,97.84
2848,7.68,78.38,58.15265903542986
2849,8.52,64.44,91.41
2850,8.95,92.69,100.0
2851,4.75,71.64,66.39
2852,4.11,90.67,77.53
2853,1.52,92.58,58.23
2854,9.37,95.7,91.47527535833684
2855,1.59,90.15,23.05
2856,7.67,82.59,78.58
2857,4.4,83.93,59.27
2858,9.54,72.82,100.0
2859,4.78,67.08,74.67
2860,8.35,65.23,66.74304018708538
2861,3.54,67.28,43.17
2862,3.69,97.36,50.07
2863,6.36,66.58,72.62
2864,9.98,88.95,100.0
2865,5.66,67.39,49.41
2866,9.43,99.01,100.0
2867,8.08,74.66,86.37
2868,8.16,76.49,94.62021725862692
2869,4.92,76.18,64.02
2870,4.48,92.66,78.61
2871,2.73,68.73,40.56
2872,9.68,93.24,107.03805592220802
2873,9.63,86.28,98.85193594769356
2874,7.72,68.81,80.76
2875,3.67,62.62,55.63
2876,3.21,91.0,53.29
2877,9.9,68.76,80.13305869729906
2878,1.6,95.56,63.88
2879,8.59,65.19,83.33
2880,4.2,84.65,41.22
2881,4.77,87.69,84.63
2882,8.49,86.31,90.5
2883,1.82,72.64,29.5
2884,4.19,95.02,58.02
2885,9.57,90.79,88.61792038840149
2886,7.29,80.41,73.41231660172447
2887,7.79,84.13,92.72324036280374
2888,7.82,82.65,84.12232028447713
2889,1.55,97.87,42.62
2890,2.83,95.86,64.75
2891,5.42,69.42,65.74
2892,4.31,70.51,60.02
2893,4.7,99.26,34.82
2894,8.03,69.46,92.99
2895,1.13,98.14,57.31
2896,6.94,85.99,43.5
2897,1.0,62.0,23.97
2898,1.57,73.43,58.82
2899,4.67,79.05,49.29
2900,8.57,93.32,77.98478069453441
2901,2.3,73.14,32.44
2902,5.99,72.42,42.68
2903,7.11,96.81,100.0
2904,3.07,63.16,25.17
2905,5.61,82.06,78.18
2906,9.2,80.17,82.56011356669995
2907,5.61,62.29,73.0
2908,2.42,63.51,64.96
2909,6.65,75.28,80.66
2910,6.33,65.37,73.28
2911,1.24,79.12,32.84
2912,1.82,84.36,12.63
2913,2.41,87.66,50.25
2914,2.23,81.86,19.89
2915,3.34,75.19,53.58
2916,5.09,65.19,66.58686502259286
2917,4.35,69.9,38.41
2918,9.02,76.78,107.0071413410642
2919,6.51,96.96,71.49
2920,8.89,68.1,76.49782381203988
2921,5.74,76.53,46.88
2922,1.81,89.29,55.47
2923,5.17,88.21,52.74
2924,8.4,98.62,78.15649158375106
2925,2.75,67.64,37.58
2926,1.82,60.66,27.99
2927,3.96,72.89,32.77
2928,4.5,65.99,37.85
2929,3.76,81.94,59.74
2930,2.22,95.95,42.77
2931,3.26,87.53,63.52
2932,7.14,65.43,85.83
2933,4.47,64.64,47.87
2934,6.69,96.46,82.58
2935,5.83,79.5,58.25
2936,5.94,96.95,88.77
2937,3.24,89.45,61.25
2938,5.69,99.73,59.82748611356174
2939,1.21,94.85,64.1
2940,4.89,76.57,50.98
2941,6.15,90.33,56.76
2942,2.64,78.85,47.24520354223039
2943,3.31,69.32,73.55
2944,2.98,69.64,43.01
2945,1.64,75.89,17.31
2946,4.13,64.46,48.62
2947,9.81,67.11,96.14
2948,4.18,80.02,67.56
2949,5.14,98.16,67.09
2950,6.88,83.11,57.75
2951,6.84,76.34,55.91
2952,9.55,69.71,64.48548630712503
2953,8.72,67.84,81.51
2954,8.15,86.34,94.06098016059136
2955,9.56,93.93,100.0
2956,3.08,75.95,53.58
2957,6.55,82.03,64.31082842886778
2958,8.98,88.27,75.51643136050814
2959,6.62,62.33,68.91816468504278
2960,9.8,74.04,90.12798407487033
2961,1.9,89.19,32.074743655960816
2962,4.95,87.38,53.70876744169692
2963,9.8,62.13,100.0
2964,4.42,69.51,30.57
2965,7.66,87.2,70.81
2966,1.27,70.86,53.933715912128825
2967,7.25,92.58,97.30683781817638
2968,9.41,61.18,90.9531923968591
2969,4.44,67.61,72.95
2970,1.19,71.25,34.12
2971,1.25,97.01,31.89
2972,9.03,91.85,83.9737330656425
2973,7.5,95.37,73.71816953566093
2974,1.96,77.62,56.1
2975,1.49,92.9,53.2
2976,8.24,94.14,96.04
2977,8.29,76.0,89.16
2978,2.08,99.78,64.44
2979,3.71,94.05,28.61
2980,8.02,98.96,85.55
2981,5.73,94.66,98.9715185926912
2982,9.61,91.05,95.54
2983,5.33,97.75,83.05
2984,7.09,76.79,64.9
2985,5.59,91.33,92.77
2986,9.49,68.52,73.71778697457705
2987,4.59,89.31,78.37
2988,3.07,91.41,67.25
2989,3.94,88.66,75.72
2990,8.67,93.99,94.37
2991,5.48,76.53,86.31
2992,4.19,81.79,79.34
2993,5.9,60.43,60.65
2994,2.2,65.84,52.66
2995,1.05,85.77,63.63
2996,3.53,82.49,61.32
2997,6.45,67.89,56.48
2998,7.41,69.74,102.85733247061324
2999,8.44,73.76,79.09
3000,9.34,88.66,100.0
3001,4.71,84.39,85.76
3002,7.66,62.78,64.23
3003,1.67,90.4,71.86
3004,1.52,70.51,55.71
3005,2.12,86.87,66.26
3006,5.04,64.93,31.17
3007,2.9,99.92,43.95173107201608
3008,3.58,63.21,44.2
3009,6.83,89.67,44.31
3010,4.23,81.65,41.98
3011,6.02,63.44,43.21
3012,4.71,61.07,56.15
3013,2.52,74.51,57.69
3014,1.67,92.09,58.66
3015,3.13,61.65,53.08
3016,1.52,88.18,18.9
3017,6.57,86.22,70.91
3018,8.16,70.62,76.32204055668582
3019,4.06,63.1,56.51
3020,4.48,96.61,71.49
3021,8.35,72.01,83.9
3022,3.0,64.46,54.27
3023,2.07,87.26,53.53
3024,5.51,68.67,45.42
3025,6.82,79.03,50.52
3026,6.4,62.02,37.15
3027,7.42,99.72,85.71
3028,1.51,77.9,17.31
3029,4.85,99.96,78.39419349277571
3030,3.15,75.43,61.35
3031,7.83,73.91,77.47747639876994
3032,8.85,96.58,100.0
3033,3.53,73.18,65.44
3034,1.86,77.28,49.34
3035,3.28,63.12,36.8
3036,1.94,98.22,63.35
3037,3.9,63.41,53.44
3038,5.84,90.85,57.99
3039,9.76,81.54,85.34892064554813
3040,4.59,62.46,21.05
3041,2.98,60.07,51.76
3042,2.5,97.42,65.14
3043,2.56,89.69,58.17
3044,2.73,87.46,52.92
3045,7.86,77.54,75.35149360478843
3046,1.55,69.54,52.09
3047,9.98,87.19,105.88278849745448
3048,5.7,84.33,53.0
3049,5.9,89.05,73.56
3050,4.22,74.63,50.14
3051,7.21,99.48,76.48063962776587
3052,5.24,62.68,46.19
3053,3.96,63.19,38.04
3054,3.39,96.68,51.7
3055,9.33,85.91,66.85916312853499
3056,3.62,73.05,43.86
3057,4.93,90.48,88.19547453164512
3058,4.15,78.11,63.64
3059,1.78,60.84,17.1
3060,2.67,86.04,30.37
3061,2.71,69.72,58.15
3062,7.24,64.61,99.12
3063,4.66,69.01,41.94590701798832
3064,8.04,79.05,68.83284538115231
3065,7.38,61.99,81.58381206586522
3066,2.73,95.33,57.03
3067,6.07,82.4,60.12
3068,7.69,71.72,89.52
3069,6.7,87.48,48.07
3070,6.4,92.17,90.98
3071,7.66,84.56,96.19
3072,1.51,68.1,55.9
3073,7.58,64.41,82.66
3074,3.45,94.4,83.43
3075,6.15,69.39,79.45
3076,3.18,60.8,53.55
3077,8.55,85.72,99.37
3078,5.33,66.12,40.55
3079,6.79,99.64,83.91
3080,8.15,94.79,95.80271171044356
3081,9.06,84.34,109.96747042038962
3082,7.59,93.35,91.91
3083,2.34,78.82,34.34
3084,8.69,91.54,102.47268269250172
3085,6.57,85.86,53.73
3086,6.49,61.15,60.2
3087,9.29,97.95,94.89047495646707
3088,3.24,94.44,47.65
3089,3.16,98.14,33.9
3090,5.62,89.25,60.11
3091,7.76,76.48,62.60290459944551
3092,5.03,68.28,42.68
3093,6.71,67.2,94.22
3094,5.07,65.8,59.67278645960547
3095,6.49,68.82,55.93
3096,8.4,82.03,87.93724714382297
3097,2.62,87.35,57.99048686466973
3098,7.26,72.56,58.78210018345473
3099,8.09,81.95,88.51
3100,5.02,73.65,74.96399576772056
3101,3.91,87.86,82.72
3102,1.12,99.54,54.92
3103,8.17,87.56,87.86319129292771
3104,3.95,62.36,66.36
3105,4.22,79.09,54.66
3106,4.02,90.82,63.47
3107,5.49,81.69,87.16
3108,7.32,98.04,77.39891483509163
3109,7.95,62.19,83.95
3110,4.53,71.65,54.88
3111,6.97,68.83,55.55284247678888
3112,7.49,90.7,61.441686813838615
3113,3.67,80.95,73.45
3114,1.87,65.53,42.83
3115,9.05,71.42,81.58429059016586
3116,7.09,80.91,78.37433301332348
3117,6.83,99.85,66.41104330405358
3118,1.53,74.57,55.58
3119,8.36,66.27,100.0
3120,6.09,79.88,68.71
3121,8.63,72.41,75.34655098184277
3122,9.77,82.64,100.0
3123,9.61,78.67,100.0
3124,8.7,87.58,85.20607497088425
3125,1.1,96.57,52.33
3126,8.97,68.02,96.83
3127,1.68,92.85,62.02
3128,8.66,97.97,100.0
3129,3.52,74.94,40.43
3130,6.49,64.55,70.39
3131,1.34,92.88,54.22
3132,7.94,88.04,104.23075426319204
3133,2.01,68.51,61.29
3134,4.7,77.81,42.36
3135,8.36,83.12,97.34
3136,7.26,66.79,75.73
3137,1.05,88.6,48.72
3138,4.63,87.6,85.15
3139,1.38,95.49,60.31
3140,7.06,82.69,100.0
3141,9.72,82.97,92.4104295367639
3142,6.9,84.78,72.25
3143,3.02,70.95,25.22
3144,4.2,90.34,82.96
3145,9.79,86.5,100.0
3146,3.02,93.57,58.71
3147,6.05,90.74,60.93
3148,4.6,85.54,74.56
3149,7.91,66.44,85.62
3150,8.81,96.77,97.53
3151,4.07,74.69,73.07
3152,6.94,98.57,53.74
3153,5.94,76.07,54.09
3154,3.51,65.84,32.28
3155,3.45,95.39,58.58
3156,5.85,91.8,65.2
3157,2.39,91.45,76.36
3158,8.3,63.58,73.26297762971119
3159,1.62,95.17,61.36
3160,1.85,83.86,45.23
3161,4.08,78.81,63.5
3162,2.06,96.53,49.89
3163,5.28,86.64,55.57
3164,4.6,65.32,40.9
3165,7.5,80.78,99.21
3166,9.58,85.46,96.79
3167,7.78,95.94,98.24
3168,2.62,71.2,47.35
3169,9.42,91.77,70.75083125593463
3170,4.53,91.99,68.73
3171,5.27,65.12,81.55
3172,4.79,60.69,64.57
3173,3.52,83.26,40.57
3174,9.06,91.58,77.91
3175,3.99,82.18,76.6
3176,6.21,92.53,42.29
3177,3.16,84.89,30.39
3178,8.18,86.13,100.0
3179,7.97,61.13,75.40025136887873
3180,3.67,63.54,45.13
3181,7.13,89.0,96.05
3182,7.33,90.51,84.95
3183,6.06,81.69,51.78
3184,6.41,83.61,66.99
3185,6.17,84.57,94.71
3186,1.74,64.2,18.6
3187,7.03,86.72,99.62
3188,5.23,79.14,44.61
3189,4.95,84.1,61.17
3190,8.74,82.53,100.0
3191,1.21,90.52,47.52
3192,3.26,72.74,35.12
3193,2.09,74.94,59.0
3194,1.32,75.66,26.92
3195,3.48,90.5,53.44
3196,9.9,77.24,88.01483038128572
3197,3.43,67.08,46.28
3198,6.97,99.32,83.52
3199,2.06,79.74,47.04
3200,6.42,64.37,60.59
3201,9.86,86.81,84.62
3202,3.63,89.57,74.47
3203,8.63,80.01,75.59580932162652
3204,9.98,85.86,93.90695578050536
3205,6.3,66.91,70.94
3206,3.78,74.72,19.66
3207,7.06,66.47,68.47404140141421
3208,8.6,75.49,104.23324699780883
3209,2.54,82.51,65.24
3210,5.07,77.7,48.03
3211,3.87,83.73,42.46
3212,3.55,80.07,68.43
3213,8.75,72.71,89.4
3214,4.79,65.74,67.95
3215,4.05,70.11,55.96
3216,6.43,68.03,89.64
3217,2.97,88.3,78.14
3218,3.07,92.8,46.83
3219,5.68,88.82,78.57748494135171
3220,4.68,85.75,57.26
3221,3.65,72.31,67.7
3222,1.49,88.44,51.58
3223,5.69,84.2,79.14864479018888
3224,8.35,61.88,66.9802670376812
3225,8.66,96.3,79.51605957912174
3226,3.12,63.2,77.53
3227,6.4,80.11,82.4
3228,8.7,80.52,92.86
3229,4.68,93.48,56.975445103096256
3230,9.39,96.52,100.0
3231,9.13,97.59,77.15197132714061
3232,2.87,82.79,36.93
3233,3.33,87.16,54.87
3234,2.62,63.54,21.86
3235,2.76,79.52,35.2
3236,9.17,95.91,93.02795549720352
3237,9.38,78.23,77.30128940217016
3238,1.47,62.78,40.69
3239,6.34,68.03,83.87
3240,6.08,77.18,51.85
3241,4.51,69.5,41.72
3242,6.69,75.69,39.82
3243,9.53,73.32,100.0
3244,2.53,72.76,41.61
3245,2.08,63.65,58.17
3246,1.3,95.31,43.74
3247,4.27,87.71,79.8
3248,4.04,84.94,67.04
3249,4.88,84.26,69.92
3250,5.53,75.86,65.65029842634154
3251,7.82,92.93,84.51
3252,4.53,97.2,91.725265464681
3253,3.98,60.22,70.3
3254,8.44,63.17,98.44
3255,8.65,87.0,70.16128773159791
3256,3.09,69.44,57.15
3257,3.83,96.47,78.67
3258,8.43,86.7,77.2746708938854
3259,1.71,74.73,20.16
3260,3.93,76.61,49.05
3261,5.04,87.64,52.2
3262,2.68,65.64,14.74
3263,2.62,95.34,60.3
3264,4.82,60.19,19.05
3265,7.79,99.16,67.49452948807517
3266,8.56,66.71,61.66
3267,9.81,89.68,87.36057937284542
3268,1.67,61.6,24.24
3269,2.95,77.26,69.95
3270,7.81,85.21,94.37
3271,5.87,62.81,47.48
3272,3.95,77.73,39.14
3273,2.85,72.13,57.94
3274,3.52,79.93,27.17
3275,4.86,80.18,57.01
3276,2.59,91.41,56.23
3277,9.68,64.94,80.6085841346127
3278,1.97,63.31,26.49
3279,9.87,76.08,108.65529166457137
3280,8.58,95.5,77.66253608932311
3281,4.81,94.21,77.92
3282,7.66,82.4,84.23380926096776
3283,7.04,95.55,98.04
3284,2.92,92.21,47.53
3285,4.05,71.12,57.49
3286,5.62,66.8,83.37
3287,6.74,72.05,38.83
3288,5.89,69.08,77.99
3289,5.26,84.91,49.15
3290,4.99,83.4,59.34114857997725
3291,5.48,83.94,40.11691373894256
3292,4.91,67.57,54.82
3293,5.87,91.67,84.37
3294,8.99,77.35,100.0
3295,6.7,78.9,53.88
3296,7.5,99.88,75.9995902669371
3297,6.38,71.29,72.95
3298,6.79,75.77,60.5
3299,6.21,87.06,76.23
3300,1.24,95.22,22.04
3301,10.0,65.07,75.02480268624527
3302,1.3,89.4,18.69
3303,4.56,96.73,49.02
3304,1.95,76.92,25.03
3305,1.87,71.47,54.31
3306,8.14,87.11,83.53725521458709
3307,4.83,69.84,49.22
3308,8.21,75.37,66.00177190899166
3309,3.46,95.88,48.88
3310,3.31,83.61,82.0
3311,3.26,63.8,37.73
3312,6.55,73.19,66.29
3313,8.33,85.09,85.7
3314,5.07,79.26,65.38
3315,4.41,86.41,49.31
3316,9.76,90.46,96.94
3317,2.05,79.22,60.28
3318,5.38,99.48,79.45
3319,4.68,96.59,23.84
3320,1.88,62.4,38.05
3321,3.41,70.66,80.86
3322,1.26,72.02,24.33
3323,8.89,67.37,72.09936997169508
3324,6.47,72.48,83.34
3325,8.34,76.99,75.59
3326,5.69,62.06,56.33
3327,6.4,65.09,78.22
3328,7.31,63.85,67.55371856459062
3329,9.17,61.85,71.27
3330,1.83,79.26,61.79
3331,3.98,73.35,34.71
3332,7.38,97.42,100.0
3333,9.63,64.11,93.10530198866468
3334,9.83,97.04,100.0
3335,6.74,63.46,84.73
3336,2.74,84.77,53.49
3337,2.07,69.91,52.36
3338,9.51,93.07,100.0
3339,4.91,62.46,82.35
3340,2.75,98.1,46.92642435697705
3341,9.41,61.89,82.68381259990215
3342,1.94,69.64,51.76
3343,7.57,78.57,51.9348063537041
3344,6.63,90.24,99.96
3345,1.79,98.04,74.11
3346,4.05,77.12,52.81
3347,2.35,90.29,62.48533170339324
3348,6.44,89.09,67.45
3349,5.29,82.85,78.39
3350,1.04,87.64,34.05
3351,9.78,61.52,88.71
3352,4.15,77.66,66.64
3353,3.32,91.43,68.8
3354,3.0,78.97,40.58
3355,2.43,94.94,47.22
3356,9.99,93.35,100.0
3357,3.66,94.54,66.06
3358,4.65,65.2,61.8
3359,8.84,69.77,91.9
3360,6.78,61.18,61.64389116766091
3361,4.32,99.31,59.06
3362,9.08,69.45,93.05
3363,7.75,74.68,63.25143196437893
3364,3.05,71.0,37.42
3365,6.79,61.59,63.56
3366,9.3,70.45,91.51
3367,5.47,63.93,58.57
3368,7.6,75.77,79.26
3369,9.74,98.67,100.0
3370,7.21,87.93,54.05198013821811
3371,1.92,88.28,37.25
3372,3.2,78.13,47.76
3373,6.36,92.45,70.66
3374,3.48,96.33,57.79
3375,9.62,98.46,100.0
3376,4.65,63.96,60.31
3377,5.12,95.19,53.06
3378,7.31,69.0,72.12
3379,5.72,75.89,53.59991660669596
3380,4.44,73.82,84.9
3381,1.69,87.01,28.89
3382,6.37,83.92,61.19
3383,8.81,64.36,90.55
3384,7.17,91.31,79.14089727608169
3385,4.43,77.59,30.1
3386,2.15,60.09,60.98
3387,8.35,76.58,100.0
3388,9.48,80.65,97.02
3389,4.49,62.75,44.75
3390,7.56,66.05,71.53
3391,4.7,99.74,68.12
3392,5.52,94.85,76.99
3393,8.53,65.33,93.60329764135054
3394,1.75,83.21,45.54
3395,5.77,75.17,68.02
3396,2.93,81.75,57.93
3397,4.06,78.82,71.8
3398,6.8,61.93,65.23
3399,1.25,72.62,24.22
3400,6.34,65.02,74.74
3401,3.55,79.56,39.1
3402,7.03,96.29,63.53797789507355
3403,2.27,99.82,47.80597370780488
3404,7.62,97.77,100.0
3405,6.81,99.43,70.56
3406,9.74,60.61,86.17
3407,9.2,89.18,100.0
3408,3.55,70.92,49.28
3409,1.25,94.62,57.01
3410,6.9,92.55,93.82
3411,6.43,76.95,88.52
3412,1.25,78.93,20.314128200718496
3413,2.1,70.6,49.54
3414,6.26,71.55,42.13
3415,9.21,99.25,100.0
3416,9.16,95.55,100.0
3417,2.36,67.67,41.28
3418,4.46,71.02,41.88
3419,1.39,64.35,69.37
3420,5.22,99.55,85.98
3421,7.78,96.29,87.17414670150777
3422,8.11,82.08,94.02227168023448
3423,5.49,87.72,59.52
3424,1.86,89.92,59.12
3425,4.43,68.15,64.67
3426,9.39,97.39,97.24063262016568
3427,3.07,81.07,59.48
3428,3.88,63.7,53.72
3429,7.72,75.88,80.03428674659627
3430,7.6,84.07,63.08043137291654
3431,9.21,74.11,100.0
3432,4.49,87.97,45.41
3433,5.63,95.28,79.88
3434,5.21,90.88,55.33
3435,9.35,85.71,99.38
3436,7.92,80.49,95.14
3437,8.48,70.18,66.94014593031294
3438,2.2,78.2,54.83
3439,8.13,71.72,62.53034844502769
3440,4.9,97.36,51.28
3441,1.21,96.29,59.0114673678463
3442,1.54,66.23,33.39
3443,7.1,92.9,83.08
3444,4.35,88.12,25.1
3445,8.81,99.01,100.0
3446,7.61,78.53,76.71791630980724
3447,1.2,88.89,38.73
3448,7.18,80.72,66.60994630451712
3449,2.73,62.78,34.7
3450,4.8,61.87,50.23
3451,6.62,64.88,88.97
3452,8.85,71.85,97.7
3453,5.1,70.36,84.38
3454,8.28,89.13,61.71950673844011
3455,8.05,88.64,79.13522099928684
3456,4.73,98.86,54.43
3457,5.51,72.42,71.92
3458,7.3,97.54,89.0
3459,1.28,84.51,74.27
3460,9.02,79.81,90.93566706341672
3461,7.93,86.71,100.0
3462,3.24,88.11,57.37
3463,9.83,66.88,100.0
3464,2.61,90.07,40.7
3465,9.23,89.01,96.9112046824434
3466,3.92,99.9,62.0
3467,7.87,96.48,99.9
3468,5.11,87.39,77.9548155461802
3469,7.63,88.49,100.0
3470,2.4,97.84,32.39
3471,3.43,98.69,74.21
3472,1.9,93.08,25.9
3473,8.79,90.7,78.08514057166538
3474,3.67,64.45,56.08
3475,7.25,93.21,66.78765430391987
3476,8.38,70.13,85.37809269072731
3477,9.11,82.55,78.68364110012325
3478,1.96,76.21,48.74
3479,9.04,73.82,99.38360270900402
3480,2.78,72.41,63.5
3481,7.63,94.22,90.79
3482,7.56,90.77,87.00756780001232
3483,1.08,80.94,27.39
3484,2.99,86.58,46.14188630185993
3485,5.43,99.38,94.03
3486,4.78,75.9,92.37
3487,9.27,82.04,89.96769705757842
3488,4.24,81.34,76.07
3489,9.43,97.44,105.14667541492985
3490,5.13,74.06,56.98
3491,9.68,99.45,89.0
3492,7.64,72.19,82.55311514715149
3493,8.46,64.36,73.61
3494,1.94,67.65,37.9178745931105
3495,6.28,77.05,54.7
3496,2.28,85.99,68.02
3497,3.68,80.67,37.94
3498,6.61,75.05,73.82
3499,7.54,82.48,70.56322342034841
3500,1.35,93.55,63.71
3501,5.78,93.56,75.08
3502,6.09,89.05,79.24
3503,1.71,98.1,38.86
3504,5.51,83.61,63.49
3505,7.42,60.31,68.5
3506,1.48,71.64,15.13
3507,7.84,73.13,77.54
3508,6.19,81.89,100.0
3509,8.5,96.2,89.63
3510,2.96,93.52,50.17
3511,8.5,69.29,80.85
3512,1.85,80.78,52.82
3513,4.63,86.37,37.36
3514,2.8,99.5,36.52
3515,8.88,61.25,100.0
3516,7.34,78.56,93.95
3517,1.23,99.52,15.14
3518,1.09,99.09,28.79
3519,3.62,73.23,20.09
3520,2.29,60.0,58.58374600269016
3521,6.67,83.47,63.21
3522,6.97,94.68,81.0
3523,9.48,72.97,96.88
3524,9.57,97.37,95.92
3525,6.93,73.31,58.14
3526,1.05,84.41,37.64
3527,4.23,88.88,38.46
3528,5.62,73.82,54.26
3529,5.49,74.09,56.05
3530,6.43,78.8,66.36
3531,9.64,93.41,99.3
3532,8.97,64.03,105.12481894381676
3533,1.98,85.26,47.16
3534,3.39,87.09,56.17
3535,8.5,82.31,100.0
3536,8.42,97.43,80.12
3537,3.48,84.08,74.24
3538,7.58,85.38,65.932558286923
3539,7.05,83.99,82.96
3540,5.26,88.88,79.79
3541,2.81,65.42,14.04
3542,9.0,95.77,77.20749441639087
3543,7.1,61.7,80.25833790116695
3544,2.52,85.63,42.22
3545,7.34,84.62,67.12487779278962
3546,7.67,68.32,77.96111988622889
3547,8.98,61.63,93.36404938145633
3548,3.01,65.55,28.633261371103472
3549,9.9,70.87,100.0
3550,2.38,95.28,17.827820242011526
3551,6.41,94.23,88.83
3552,6.91,62.55,62.62
3553,4.77,71.57,68.86
3554,5.28,95.57,58.22
3555,9.02,69.47,65.83
3556,6.81,99.84,52.9
3557,5.47,70.27,42.66
3558,2.16,89.56,31.27
3559,1.07,76.68,36.32
3560,2.12,65.45,7.04
3561,9.61,70.21,88.76
3562,7.88,87.0,72.32258716509979
3563,9.7,73.48,100.0
3564,1.32,84.17,40.1
3565,7.12,68.22,48.79752737858515
3566,1.4,77.94,12.92
3567,8.04,80.49,83.81803362900654
3568,4.43,76.51,40.57
3569,1.86,67.92,54.74
3570,6.11,78.46,51.49
3571,3.52,87.72,57.04
3572,6.94,98.6,83.36
3573,6.92,91.58,95.85
3574,7.35,66.46,86.56
3575,9.93,70.91,84.02644811541781
3576,4.48,63.15,68.2
3577,5.19,65.43,56.87
3578,8.24,70.03,77.93
3579,6.21,67.98,65.18
3580,1.34,68.55,14.18
3581,8.59,69.23,74.8472501484439
3582,1.46,72.03,45.1
3583,2.54,65.02,47.9
3584,1.92,71.11,40.61
3585,1.7,87.54,16.56957957190751
3586,1.23,69.46,52.72264087650508
3587,1.5,66.87,53.84
3588,4.98,62.71,54.92
3589,3.28,80.0,59.4
3590,2.14,93.68,25.84
3591,6.93,62.36,75.86
3592,3.04,81.69,53.62
3593,1.17,86.02,27.32
3594,4.77,83.7,69.42
3595,3.79,95.1,62.28
3596,3.87,94.66,31.02
3597,5.01,62.29,31.01
3598,7.02,74.44,66.19
3599,6.55,86.83,53.49
3600,9.44,98.1,106.3943009843576
3601,5.66,92.19,54.67
3602,5.25,67.06,45.90042885819427
3603,2.92,71.17,51.47
3604,7.8,90.54,83.36772220198995
3605,2.27,78.86,47.17
3606,5.42,81.89,86.87
3607,4.79,84.36,80.08
3608,6.92,64.13,39.35
3609,9.26,94.24,76.0166620269118
3610,9.52,94.53,81.90815401309386
3611,2.51,78.73,27.37
3612,3.36,85.07,29.17
3613,8.3,86.4,105.17843966197064
3614,5.66,67.59,90.29019200488388
3615,5.08,64.5,62.07
3616,7.4,60.83,85.83
3617,6.42,96.52,98.94
3618,9.74,73.83,86.94
3619,6.26,63.43,51.59
3620,5.19,78.63,41.38
3621,5.89,63.03,52.24
3622,8.28,63.41,74.05329433761166
3623,6.51,79.56,69.82
3624,6.82,80.35,50.22300618241369
3625,9.74,83.21,96.02
3626,6.57,86.25,92.51479498377525
3627,4.42,86.73,41.15
3628,7.22,77.32,89.22
3629,6.94,85.74,72.83
3630,1.12,72.19,53.65
3631,5.21,77.65,51.91
3632,7.69,75.73,58.47801400812924
3633,5.49,73.16,70.35
3634,8.02,69.54,63.04908827482368
3635,5.06,63.14,81.36
3636,9.85,80.24,97.38
3637,3.64,81.49,86.38
3638,1.83,73.45,30.14
3639,4.87,99.03,80.75
3640,5.88,82.28,71.68
3641,4.14,95.56,61.96
3642,3.18,82.8,73.03
3643,7.05,67.6,75.27733383777644
3644,4.39,98.98,79.08
3645,6.68,95.41,97.06
3646,8.01,78.85,100.0
3647,7.85,69.72,75.05
3648,4.38,68.91,56.15
3649,6.11,92.24,74.52
3650,5.05,62.76,77.38
3651,8.84,85.52,78.1
3652,8.91,85.61,86.48
3653,4.09,67.3,34.03235269194346
3654,1.83,88.2,23.93
3655,2.51,88.22,49.8972094872685
3656,4.3,74.0,72.5
3657,6.08,79.34,50.4
3658,6.91,93.31,82.26101186135013
3659,3.98,80.93,45.666515277131936
3660,7.01,84.73,70.21112120909112
3661,9.44,76.51,81.56577854612104
3662,6.87,65.98,63.11
3663,2.43,99.92,62.7
3664,6.22,81.26,67.58
3665,5.88,73.46,93.02392390435298
3666,8.84,88.55,86.48766053869787
3667,4.15,84.83,38.21
3668,4.81,69.32,58.06529505715372
3669,6.39,95.08,88.39065812357094
3670,5.72,62.84,91.91
3671,7.47,84.23,91.72
3672,1.36,79.12,21.4
3673,6.07,72.73,43.2
3674,2.1,93.06,46.23
3675,3.84,86.25,72.24
3676,6.95,90.38,44.69
3677,2.42,76.59,25.3
3678,3.78,97.7,59.64
3679,7.33,73.79,83.37
3680,6.86,81.24,67.03
3681,1.82,97.35,42.42
3682,6.2,63.33,31.32
3683,2.33,64.35,58.51
3684,3.27,99.77,46.13
3685,5.13,98.86,59.56
3686,1.98,90.87,30.9
3687,9.94,79.37,89.15537575782855
3688,2.49,80.24,8.3
3689,8.03,70.29,70.99
3690,8.47,77.31,74.64291181274325
3691,9.95,77.25,87.63
3692,4.86,61.44,66.69
3693,8.87,78.13,100.0
3694,9.62,79.19,91.60851790855456
3695,2.56,86.63,18.48
3696,5.31,80.66,77.8
3697,1.54,94.47,79.8334046449075
3698,6.59,74.7,48.69
3699,6.23,76.39,59.43
3700,2.84,82.86,24.68
3701,8.18,68.11,85.41
3702,1.34,75.74,69.64
3703,8.26,87.45,96.21
3704,1.24,76.47,68.17
3705,6.91,96.26,100.0
3706,1.71,84.61,65.04
3707,3.26,66.15,72.87
3708,7.5,79.5,83.92
3709,3.52,90.59,22.07
3710,5.6,85.73,74.98
3711,9.24,95.41,98.96
3712,1.45,90.0,32.36
3713,8.3,62.46,64.15807030325684
3714,1.59,64.5,38.65
3715,2.14,85.99,47.1
3716,2.07,69.54,33.272891033045994
3717,9.95,83.51,95.34593616847732
3718,2.62,91.69,52.27
3719,9.07,83.08,75.08422924601614
3720,9.92,76.62,93.3
3721,4.45,85.85,76.64
3722,6.68,65.74,48.0
3723,8.01,88.93,77.88
3724,4.53,87.88,38.05
3725,2.46,80.58,60.29
3726,4.9,71.15,71.71
