student_id,age,gender,stress_level,social_activity
2946,18,Female,Medium,0.27
2947,24,Female,Medium,2.98
2948,24,Male,Medium,1.17
2949,21,Male,Medium,0.88
2950,16,Male,Low,2.83
2951,22,Female,Low,1.78
2952,22,Male,High,3.65
2953,19,Male,Medium,2.96
2954,23,Female,Low,4.15
2955,21,Female,Medium,0.29
2956,19,Female,Low,1.17
2957,19,Female,Low,2.83
2958,17,Female,Low,4.4
2959,17,Female,Low,4.07
2960,19,Female,Low,3.4
2961,20,Female,Low,2.87
2962,23,Male,Low,3.16
2963,21,Other,Medium,1.07
2964,19,Male,Low,2.98
2965,22,Male,Medium,2.47
2966,23,Male,Medium,1.92
2967,17,Male,Medium,4.44
2968,22,Other,Low,4.15
2969,17,Female,Medium,0.38
2970,17,Female,Medium,4.93
2971,23,Female,Low,1.15
2972,17,Female,Low,1.08
2973,24,Male,High,4.72
2974,16,Female,Medium,2.22
2975,24,Female,Medium,4.03
2976,16,Male,High,1.44
2977,17,Female,High,4.37
2978,21,Male,Medium,4.16
2979,21,Male,Low,2.6
2980,16,Male,High,3.53
2981,22,Male,Medium,4.82
2982,23,Female,Medium,2.26
2983,17,Female,Medium,2.47
2984,23,Male,High,3.61
2985,24,Female,Medium,1.93
2986,21,Female,Low,4.81
2987,20,Male,Medium,0.2
2988,24,Male,Medium,2.02
2989,24,Other,Medium,3.57
2990,16,Female,Medium,2.15
2991,18,Other,Medium,1.3
2992,24,Male,Medium,2.07
2993,17,Female,Medium,4.41
2994,19,Male,Medium,2.74
2995,19,Male,Medium,1.68
2996,17,Female,Medium,3.36
2997,18,Male,Medium,3.06
2998,18,Male,Medium,2.8
2999,16,Male,Medium,1.96
3000,21,Male,Medium,0.36
3001,23,Female,Medium,3.1
3002,18,Female,High,2.1
3003,20,Male,Medium,2.14
3004,16,Male,Medium,1.17
3005,22,Male,Medium,1.25
3006,16,Female,Low,3.94
3007,24,Male,Low,2.4
3008,23,Female,Low,0.55
3009,22,Male,Low,0.23
3010,22,Male,Low,1.12
3011,20,Female,Low,2.44
3012,20,Female,Medium,3.09
3013,20,Male,Medium,0.72
3014,16,Female,Medium,2.17
3015,23,Female,Low,0.36
3016,16,Female,Low,0.19
3017,19,Female,Medium,4.32
3018,24,Female,Low,3.29
3019,24,Other,Medium,3.91
3020,20,Male,Medium,0.91
3021,19,Female,High,1.61
3022,18,Male,Medium,2.22
3023,18,Male,Medium,3.29
3024,20,Male,Low,2.67
3025,16,Male,Low,2.76
3026,20,Female,Low,0.78
3027,21,Female,High,2.37
3028,22,Female,Low,4.12
3029,24,Male,Medium,2.55
3030,18,Male,Medium,1.0
3031,17,Female,Low,2.07
3032,18,Male,Medium,3.77
3033,24,Female,Medium,0.67
3034,22,Female,Medium,2.9
3035,24,Female,Low,4.83
3036,17,Female,Medium,1.9
3037,20,Female,Low,0.22
3038,19,Male,Low,3.17
3039,17,Female,Low,0.24
3040,24,Male,Low,0.96
3041,24,Male,Medium,0.24
3042,21,Male,Medium,0.85
3043,21,Female,Medium,4.27
3044,23,Male,Medium,3.67
3045,21,Male,Low,1.71
3046,16,Male,Medium,4.49
3047,19,Female,High,3.33
3048,22,Female,Low,2.24
3049,17,Female,Low,0.34
3050,24,Female,Low,3.65
3051,23,Male,Low,1.88
3052,23,Male,Low,1.51
3053,22,Female,Low,1.44
3054,19,Male,Medium,0.04
3055,17,Male,High,3.71
3056,18,Male,Medium,0.73
3057,21,Female,Medium,2.6
3058,20,Male,Medium,0.08
3059,23,Female,Low,3.14
3060,21,Male,Low,1.85
3061,21,Female,Medium,3.15
3062,16,Male,Medium,0.45
3063,19,Male,Low,1.33
3064,20,Male,Low,0.55
3065,18,Female,Medium,3.23
3066,24,Male,Medium,0.54
3067,16,Female,Low,3.09
3068,21,Female,Medium,0.67
3069,21,Female,Low,4.72
3070,20,Male,Medium,2.08
3071,20,Male,Medium,0.63
3072,20,Male,Medium,0.21
3073,21,Female,Medium,1.65
3074,23,Female,Medium,4.46
3075,17,Female,Medium,0.72
3076,21,Female,Low,3.95
3077,16,Male,High,2.09
3078,19,Male,Low,4.01
3079,18,Female,Medium,4.37
3080,24,Male,Low,4.99
3081,18,Male,High,0.34
3082,21,Female,High,3.98
3083,16,Male,Medium,0.35
3084,21,Female,Medium,1.57
3085,19,Female,Low,3.23
3086,23,Female,Low,2.24
3087,24,Male,High,2.83
3088,19,Male,Medium,4.83
3089,21,Female,Low,4.09
3090,16,Male,Medium,1.82
3091,19,Male,Low,3.0
3092,22,Male,Low,0.24
3093,16,Male,Medium,2.26
3094,23,Male,Medium,3.04
3095,21,Female,Medium,3.57
3096,20,Male,Low,4.51
3097,24,Male,Medium,1.42
3098,17,Female,High,4.51
3099,20,Other,High,3.31
3100,21,Male,Medium,0.39
3101,22,Male,Medium,1.9
3102,20,Female,Medium,2.38
3103,24,Female,Low,1.76
3104,16,Female,Medium,0.58
3105,22,Female,Medium,2.76
3106,22,Male,Medium,0.66
3107,19,Female,Medium,4.58
3108,24,Male,Low,4.33
3109,20,Female,Medium,2.38
3110,19,Female,Low,0.34
3111,22,Other,Low,2.76
3112,19,Male,High,2.96
3113,18,Male,Medium,4.44
3114,24,Female,Medium,0.34
3115,23,Female,Low,3.46
3116,16,Female,Low,2.81
3117,22,Male,Low,0.87
3118,24,Male,Medium,0.61
3119,23,Female,Medium,3.47
3120,23,Male,Medium,1.7
3121,21,Female,Low,5.0
3122,19,Male,Medium,4.47
3123,23,Female,Medium,2.83
3124,18,Female,High,3.21
3125,24,Female,Medium,0.79
3126,17,Male,High,4.47
3127,17,Female,Medium,2.29
3128,22,Male,Medium,2.61
3129,19,Female,Medium,4.37
3130,23,Male,Medium,0.03
3131,24,Male,Medium,2.47
3132,22,Male,High,3.13
3133,20,Male,Medium,0.8
3134,23,Other,Low,0.34
3135,19,Male,Medium,2.67
3136,17,Female,High,2.74
3137,21,Other,Medium,1.65
3138,24,Male,Medium,4.41
3139,16,Female,Medium,1.51
3140,22,Male,Medium,2.58
3141,24,Male,High,0.93
3142,24,Male,Medium,0.06
3143,18,Female,Low,2.13
3144,20,Male,Medium,2.63
3145,23,Female,High,3.82
3146,23,Female,Medium,2.24
3147,19,Female,Low,1.39
3148,16,Male,Medium,3.02
3149,16,Female,High,1.91
3150,19,Female,High,1.17
3151,21,Female,Medium,4.55
3152,23,Female,Low,2.68
3153,21,Female,Medium,1.0
3154,24,Male,Low,3.35
3155,24,Male,Low,4.02
3156,17,Male,Medium,3.79
3157,16,Male,Medium,3.0
3158,17,Male,High,2.6
3159,20,Male,Medium,3.89
3160,19,Male,Medium,3.54
3161,19,Other,Low,2.86
3162,24,Male,Low,3.29
3163,23,Female,Low,0.84
3164,21,Female,Low,0.1
3165,16,Female,Medium,4.66
3166,17,Female,High,4.68
3167,21,Male,Medium,3.94
3168,17,Male,Low,1.86
3169,20,Male,High,0.75
3170,20,Male,Medium,1.79
3171,21,Female,Medium,3.63
3172,21,Female,Medium,1.68
3173,21,Male,Low,3.98
3174,17,Male,High,3.37
3175,18,Male,Medium,3.15
3176,21,Male,Low,4.65
3177,23,Female,Low,4.47
3178,16,Male,Medium,3.56
3179,16,Female,Low,1.0
3180,17,Male,Medium,4.69
3181,21,Male,Medium,1.14
3182,24,Female,Medium,1.86
3183,19,Female,Low,4.13
3184,18,Other,Low,1.04
3185,23,Female,Medium,3.19
3186,24,Male,Low,2.29
3187,20,Male,Medium,3.12
3188,24,Female,Low,4.79
3189,17,Female,Low,4.04
3190,18,Female,High,1.48
3191,22,Male,Medium,0.29
3192,22,Other,Low,4.84
3193,21,Male,Medium,2.93
3194,21,Female,Low,0.87
3195,17,Female,Medium,3.14
3196,21,Male,Low,0.21
3197,19,Female,Medium,0.94
3198,18,Male,Medium,3.16
3199,17,Other,Medium,2.01
3200,16,Male,Low,1.63
3201,20,Female,High,3.28
3202,17,Male,Medium,4.33
3203,17,Female,Low,3.39
3204,22,Female,Low,2.32
3205,23,Male,Medium,3.29
3206,23,Male,Low,3.48
3207,19,Female,High,3.88
3208,16,Male,Medium,1.54
3209,22,Female,Medium,0.57
3210,16,Male,Low,3.41
3211,19,Female,Low,0.61
3212,23,Male,Medium,2.31
3213,17,Male,Medium,1.15
3214,21,Male,Medium,1.66
3215,21,Male,Medium,2.35
3216,24,Male,Medium,4.48
3217,20,Female,Medium,3.4
3218,19,Female,Low,0.86
3219,20,Female,Low,4.4
3220,20,Female,Medium,2.5
3221,23,Male,Medium,1.02
3222,23,Female,Medium,2.64
3223,17,Male,Medium,0.95
3224,22,Female,Low,1.84
3225,23,Male,High,4.03
3226,21,Male,Medium,3.29
3227,20,Male,Medium,2.39
3228,24,Female,Medium,1.13
3229,18,Male,Medium,1.41
3230,19,Female,Medium,4.89
3231,24,Male,Low,1.71
3232,21,Female,Low,3.08
3233,23,Female,Medium,2.5
3234,22,Male,Low,0.12
3235,17,Female,Low,4.72
3236,18,Female,Low,0.44
3237,16,Female,Low,3.29
3238,24,Female,Medium,4.06
3239,22,Female,Medium,3.74
3240,16,Female,Low,4.05
3241,18,Male,Low,3.7
3242,19,Female,Low,2.23
3243,19,Male,Medium,4.48
3244,20,Male,Low,4.56
3245,18,Female,Medium,2.18
3246,18,Male,Medium,2.42
3247,16,Male,Medium,2.43
3248,22,Female,Medium,1.39
3249,16,Female,Medium,0.57
3250,17,Female,Low,1.31
3251,19,Female,High,4.22
3252,19,Female,Medium,2.72
3253,20,Male,Medium,4.25
3254,17,Male,Medium,3.73
3255,19,Female,High,1.74
3256,16,Male,Medium,0.93
3257,17,Female,Medium,2.84
3258,16,Female,Low,4.68
3259,19,Male,Low,4.2
3260,19,Female,Low,3.82
3261,22,Female,Low,3.82
3262,24,Male,Low,2.64
3263,24,Other,Medium,0.85
3264,20,Female,Low,1.43
3265,16,Male,High,2.89
3266,16,Female,High,1.58
3267,21,Female,High,3.91
3268,17,Female,Low,1.87
3269,23,Female,Medium,0.57
3270,24,Female,High,3.91
3271,19,Male,Low,3.49
3272,20,Female,Medium,1.27
3273,23,Female,Medium,4.91
3274,18,Male,Low,2.02
3275,20,Male,Medium,3.4
3276,18,Other,Medium,4.55
3277,18,Female,High,0.78
3278,18,Female,Low,4.4
3279,22,Female,Medium,3.52
3280,22,Female,Low,0.84
3281,22,Female,Medium,3.32
3282,23,Female,Medium,4.37
3283,20,Male,High,4.0
3284,20,Female,Medium,3.8
3285,19,Female,Medium,0.81
3286,22,Female,Medium,0.95
3287,19,Female,Low,2.74
3288,17,Female,Medium,2.9
3289,19,Male,Low,4.72
3290,23,Male,Medium,2.34
3291,24,Male,Low,1.51
3292,18,Male,Medium,0.95
3293,22,Other,Medium,0.27
3294,24,Male,Medium,0.34
3295,19,Male,Low,2.87
3296,18,Female,Low,0.88
3297,20,Female,Medium,4.26
3298,16,Male,Medium,2.98
3299,18,Female,Medium,4.32
3300,23,Female,Low,2.14
3301,23,Male,High,2.98
3302,19,Male,Low,2.63
3303,17,Female,Low,4.93
3304,23,Female,Low,3.98
3305,23,Female,Medium,2.98
3306,19,Male,High,3.03
3307,18,Male,Low,1.24
3308,17,Female,High,3.67
3309,24,Male,Medium,4.91
3310,16,Male,Medium,0.65
3311,22,Female,Medium,3.19
3312,20,Male,Low,2.59
3313,23,Female,High,4.25
3314,19,Female,Medium,0.0
3315,22,Male,Medium,0.68
3316,20,Female,Medium,0.19
3317,20,Male,Medium,0.81
3318,24,Female,Medium,3.54
3319,24,Male,Low,0.7
3320,24,Male,Low,3.11
3321,21,Female,Medium,4.34
3322,21,Male,Low,0.17
3323,20,Female,Low,0.13
3324,24,Male,Medium,4.95
3325,23,Male,High,3.37
3326,22,Female,Medium,0.7
3327,22,Male,Medium,1.53
3328,21,Male,Low,4.93
3329,20,Female,High,1.14
3330,19,Female,Medium,3.76
3331,18,Female,Low,1.21
3332,18,Other,Medium,1.99
3333,21,Male,Low,4.4
3334,19,Female,Medium,0.14
3335,21,Male,Medium,1.54
3336,18,Female,Medium,2.44
3337,19,Male,Medium,3.13
3338,24,Other,Medium,0.14
3339,20,Female,Medium,2.05
3340,22,Female,Medium,1.72
3341,17,Female,Low,0.13
3342,20,Female,Medium,1.78
3343,24,Female,High,4.66
3344,18,Male,Medium,1.37
3345,24,Male,Medium,2.93
3346,21,Male,Low,1.49
3347,19,Male,Medium,0.53
3348,22,Female,Medium,1.45
3349,23,Female,Medium,2.35
3350,21,Female,Low,1.48
3351,20,Other,Medium,3.12
3352,21,Female,Medium,4.75
3353,20,Male,Medium,0.35
3354,23,Male,Low,3.59
3355,16,Male,Medium,0.01
3356,22,Male,Medium,0.01
3357,17,Female,Medium,0.66
3358,24,Female,Medium,2.4
3359,16,Female,Medium,0.24
3360,21,Female,Low,3.61
3361,24,Female,Medium,0.15
3362,16,Male,Medium,2.48
3363,19,Female,Low,3.38
3364,19,Male,Medium,1.19
3365,24,Male,Medium,2.9
3366,20,Male,High,1.31
3367,20,Female,Medium,1.07
3368,21,Male,Medium,4.09
3369,16,Male,High,1.66
3370,16,Female,High,4.07
3371,24,Female,Low,1.08
3372,18,Male,Low,1.78
3373,19,Male,Medium,0.51
3374,16,Female,Medium,2.48
3375,24,Male,High,1.91
3376,23,Female,Medium,0.03
3377,17,Female,Low,2.32
3378,23,Male,Medium,0.37
3379,22,Male,Low,4.18
3380,21,Male,Medium,2.47
3381,16,Male,Medium,3.45
3382,22,Male,Low,4.11
3383,22,Female,Medium,0.26
3384,24,Male,Low,1.69
3385,16,Female,Low,0.13
3386,17,Female,Medium,0.25
3387,24,Male,Medium,0.19
3388,24,Male,High,2.39
3389,21,Male,Low,2.25
3390,21,Male,High,0.31
3391,19,Female,Low,1.31
3392,19,Male,Medium,1.22
3393,20,Female,Low,1.48
3394,18,Male,Low,3.2
3395,16,Male,Medium,3.49
3396,16,Female,Medium,1.7
3397,22,Female,Medium,3.94
3398,16,Male,Medium,2.09
3399,16,Male,Medium,2.61
3400,18,Female,Medium,0.73
3401,19,Male,Low,1.16
3402,19,Male,High,3.64
3403,17,Female,Low,4.89
3404,16,Female,Medium,3.52
3405,18,Female,Low,0.27
3406,19,Female,Medium,0.71
3407,18,Female,Medium,2.23
3408,23,Female,Medium,3.66
3409,16,Female,Medium,0.83
3410,17,Female,Medium,3.75
3411,22,Female,Medium,2.78
3412,19,Male,Low,3.87
3413,23,Male,Medium,2.79
3414,18,Female,Low,3.01
3415,21,Female,Medium,1.24
3416,24,Male,Medium,3.6
3417,16,Female,Medium,4.22
3418,16,Male,Low,4.36
3419,23,Female,Medium,0.15
3420,18,Female,Medium,3.12
3421,20,Female,High,4.95
3422,16,Male,Medium,2.93
3423,20,Female,Low,0.86
3424,21,Male,Medium,4.39
3425,23,Male,Medium,1.32
3426,18,Male,Low,0.23
3427,18,Female,Medium,2.15
3428,24,Male,Low,0.5
3429,19,Male,Low,0.58
3430,19,Female,High,2.32
3431,22,Female,Medium,3.06
3432,17,Female,Medium,4.53
3433,23,Female,Medium,3.53
3434,21,Male,Low,4.21
3435,18,Female,Medium,2.06
3436,24,Female,Medium,1.59
3437,20,Male,High,2.96
3438,23,Male,Medium,3.48
3439,22,Male,High,2.84
3440,23,Male,Low,1.32
3441,22,Female,Medium,1.85
3442,18,Female,Medium,2.24
3443,17,Female,High,0.07
3444,22,Female,Low,4.4
3445,18,Male,High,2.56
3446,18,Female,High,3.76
3447,17,Male,Low,0.86
3448,19,Other,Low,2.78
3449,23,Male,Low,4.63
3450,16,Female,Low,1.07
3451,16,Male,Medium,1.73
3452,20,Male,Medium,1.94
3453,20,Male,Medium,1.92
3454,16,Female,High,3.0
3455,21,Female,High,1.97
3456,16,Male,Low,3.37
3457,20,Female,Low,2.42
3458,24,Female,Medium,0.79
3459,20,Female,Medium,4.74
3460,21,Female,High,1.2
3461,23,Male,Medium,2.81
3462,16,Male,Low,0.3
3463,17,Female,Medium,4.59
3464,24,Female,Low,4.64
3465,18,Other,Low,1.82
3466,21,Female,Medium,0.6
3467,20,Male,High,3.85
3468,17,Female,Medium,1.31
3469,22,Male,Medium,3.5
3470,19,Other,Low,4.58
3471,16,Male,Medium,2.95
3472,19,Female,Low,4.31
3473,21,Female,High,1.12
3474,22,Male,Medium,4.55
3475,22,Male,High,1.13
3476,22,Female,High,1.13
3477,18,Female,High,4.4
3478,21,Male,Medium,2.77
3479,23,Female,High,4.0
3480,19,Female,Medium,4.01
3481,23,Male,Medium,3.23
3482,17,Male,Low,0.95
3483,24,Female,Low,3.46
3484,24,Female,Low,0.32
3485,23,Female,Medium,1.0
3486,16,Female,Medium,3.21
3487,17,Male,High,4.54
3488,21,Male,Medium,3.86
3489,20,Male,Medium,1.66
3490,24,Male,Medium,4.12
3491,20,Female,High,4.83
3492,17,Female,Low,1.66
3493,19,Male,High,0.93
3494,24,Male,Low,0.99
3495,16,Female,Low,2.0
3496,16,Female,Medium,0.26
3497,22,Female,Low,2.44
3498,18,Female,Medium,3.66
3499,17,Female,Low,2.65
3500,24,Female,Medium,4.85
3501,18,Male,Medium,2.31
3502,17,Male,Medium,0.07
3503,23,Male,Low,2.35
3504,21,Female,Medium,4.65
3505,21,Female,Medium,0.48
3506,22,Female,Low,1.11
3507,22,Male,Medium,3.58
3508,21,Male,Medium,1.47
3509,19,Male,High,3.83
3510,24,Male,Medium,2.1
3511,21,Female,Medium,3.98
3512,19,Female,Medium,2.76
3513,18,Other,Low,0.41
3514,19,Female,Low,1.93
3515,18,Female,High,1.67
3516,17,Female,Medium,4.05
3517,20,Male,Low,3.12
3518,17,Female,Low,3.89
3519,21,Female,Low,1.86
3520,18,Female,Medium,3.46
3521,21,Male,Low,0.33
3522,24,Male,Low,0.18
3523,16,Male,Medium,1.44
3524,21,Female,Medium,3.87
3525,24,Male,Low,2.67
3526,19,Female,Medium,2.04
3527,17,Female,Low,4.48
3528,19,Male,Low,2.49
3529,16,Female,Low,3.07
3530,18,Female,Low,4.93
3531,24,Male,Medium,2.61
3532,20,Female,Medium,3.92
3533,21,Male,Low,2.07
3534,18,Male,Medium,0.18
3535,20,Female,Medium,4.17
3536,23,Female,High,4.72
3537,21,Other,Medium,2.17
3538,19,Female,High,2.52
3539,17,Female,High,2.12
3540,24,Female,Medium,4.98
3541,16,Female,Low,4.52
3542,16,Female,High,0.21
3543,19,Male,Low,3.9
3544,22,Female,Medium,3.0
3545,16,Male,High,0.13
3546,24,Female,Low,2.22
3547,19,Male,Medium,0.75
3548,18,Female,Low,4.37
3549,16,Male,Medium,0.06
3550,19,Male,Low,4.37
3551,24,Female,Medium,4.7
3552,21,Male,Medium,0.36
3553,21,Female,Medium,3.6
3554,16,Male,Medium,2.74
3555,17,Male,High,4.77
3556,21,Male,Low,3.99
3557,17,Female,Low,3.47
3558,18,Male,Low,4.63
3559,19,Female,Medium,0.8
3560,20,Male,Low,1.88
3561,24,Male,Medium,4.21
3562,19,Male,High,0.51
3563,24,Male,Medium,4.68
3564,18,Female,Medium,3.73
3565,23,Female,Low,2.2
3566,16,Female,Low,1.69
3567,24,Male,High,0.74
3568,24,Male,Low,0.47
3569,17,Male,Medium,2.12
3570,19,Female,Low,4.22
3571,23,Male,Medium,2.66
3572,22,Female,Medium,2.26
3573,16,Male,Medium,1.6
3574,20,Male,High,0.78
3575,22,Male,High,4.95
3576,19,Male,Medium,0.13
3577,16,Female,Medium,1.56
3578,24,Male,High,3.85
3579,20,Female,Medium,2.6
3580,17,Male,Low,1.57
3581,23,Female,High,4.96
3582,17,Male,Medium,3.1
3583,18,Female,Medium,1.48
3584,16,Female,Medium,4.24
3585,17,Other,Low,0.75
3586,22,Male,Medium,2.32
3587,17,Female,Medium,4.2
3588,21,Male,Low,4.92
3589,18,Male,Medium,1.92
3590,19,Male,Low,0.69
3591,23,Male,Medium,2.83
3592,18,Other,Low,4.72
3593,21,Male,Medium,3.33
3594,16,Female,Medium,3.01
3595,22,Female,Medium,1.55
3596,23,Female,Low,3.03
3597,23,Female,Low,4.42
3598,18,Male,High,1.88
3599,16,Female,Low,1.21
3600,24,Male,Low,2.4
3601,21,Female,Low,1.88
3602,24,Female,Low,2.35
3603,22,Other,Medium,0.48
3604,16,Male,High,1.68
3605,16,Male,Medium,4.13
3606,21,Male,Medium,2.0
3607,20,Male,Medium,4.84
3608,24,Male,Low,3.54
3609,17,Female,Low,1.83
3610,23,Male,High,1.26
3611,20,Female,Low,3.43
3612,17,Female,Low,1.51
3613,21,Female,Medium,4.63
3614,23,Male,Medium,0.58
3615,19,Male,Medium,0.14
3616,17,Male,Medium,1.11
3617,20,Male,Medium,3.03
3618,17,Female,High,4.17
3619,17,Male,Low,0.85
3620,21,Female,Low,2.92
3621,24,Female,Medium,0.72
3622,19,Female,Low,2.82
3623,21,Male,Medium,0.09
3624,22,Male,Low,2.79
3625,21,Female,High,2.61
3626,23,Female,Medium,0.21
3627,19,Male,Low,3.45
3628,16,Male,Medium,2.86
3629,22,Male,Medium,3.12
3630,18,Female,Medium,2.65
3631,21,Male,Low,3.61
3632,17,Female,Low,2.63
3633,24,Male,Medium,4.61
3634,16,Female,Low,4.72
3635,21,Female,Medium,3.63
3636,21,Female,High,4.56
3637,20,Male,Medium,4.62
3638,20,Male,Low,1.31
3639,16,Male,Medium,4.97
3640,20,Female,Medium,1.34
3641,17,Female,Medium,0.09
3642,22,Female,Medium,4.81
3643,18,Male,Low,1.12
3644,19,Female,Medium,2.92
3645,18,Male,Medium,4.85
3646,18,Female,Medium,0.25
3647,19,Male,High,1.35
3648,20,Female,Low,3.04
3649,16,Male,Medium,3.81
3650,19,Male,Medium,4.04
3651,23,Female,High,4.42
3652,22,Male,High,0.84
3653,24,Female,Low,1.85
3654,20,Female,Low,3.57
3655,19,Female,Low,3.58
3656,23,Male,Medium,1.54
3657,24,Female,Low,1.52
3658,22,Female,Low,1.6
3659,22,Male,Medium,4.46
3660,20,Female,High,4.55
3661,19,Male,Low,0.07
3662,16,Male,Medium,1.63
3663,22,Male,Medium,1.96
3664,16,Male,Low,4.91
3665,16,Male,Medium,4.72
3666,20,Female,Low,3.14
3667,24,Female,Low,0.23
3668,21,Male,Low,0.96
3669,18,Female,Medium,2.17
3670,18,Female,Medium,4.8
3671,22,Female,High,0.47
3672,21,Female,Low,3.96
3673,24,Female,Low,0.96
3674,21,Male,Low,2.54
3675,20,Male,Medium,3.83
3676,22,Male,Low,3.46
3677,16,Female,Low,3.88
3678,22,Male,Medium,4.07
3679,18,Female,Medium,1.53
3680,24,Male,Low,1.82
3681,21,Female,Low,4.08
3682,24,Male,Low,0.19
3683,20,Male,Medium,2.57
3684,22,Male,Medium,4.6
3685,19,Male,Low,4.43
3686,22,Male,Low,4.02
3687,16,Female,Low,0.11
3688,22,Male,Low,4.44
3689,23,Male,High,4.56
3690,20,Female,Low,3.32
3691,17,Male,High,1.49
3692,20,Female,Medium,2.45
3693,21,Other,Medium,3.81
3694,17,Male,Low,4.07
3695,21,Male,Low,1.72
3696,21,Male,Medium,1.63
3697,16,Female,Medium,3.68
3698,16,Female,Low,3.43
3699,18,Female,Medium,2.57
3700,18,Female,Low,2.1
3701,19,Male,High,3.29
3702,17,Female,Medium,0.16
3703,24,Female,Medium,0.38
3704,22,Female,Medium,2.87
3705,22,Female,Medium,1.05
3706,21,Female,Medium,3.87
3707,18,Male,Medium,3.86
3708,21,Male,High,3.55
3709,23,Female,Low,4.52
3710,23,Male,Medium,0.7
3711,24,Female,Medium,1.3
3712,16,Male,Low,1.26
3713,16,Female,High,3.91
3714,18,Female,Medium,2.61
3715,18,Male,Low,1.26
3716,23,Female,Low,0.68
3717,16,Female,Low,4.47
3718,17,Female,Low,3.46
3719,17,Male,Low,2.64
3720,18,Male,Medium,4.83
3721,21,Male,Medium,4.25
3722,16,Male,Low,0.89
3723,17,Female,High,2.54
3724,16,Other,Low,2.43
3725,20,Female,Medium,4.22
3726,22,Female,Medium,0.75
3727,23,Female,Low,2.26
3728,16,Male,Medium,3.18
3729,22,Female,Low,4.73
3730,20,Male,Low,4.5
3731,16,Female,Low,2.67
3732,18,Male,Medium,3.03
3733,22,Male,Low,4.26
3734,16,Female,Low,3.72
3735,22,Female,Low,4.4
3736,20,Female,Low,4.48
3737,16,Female,Low,4.16
3738,16,Male,Low,0.05
3739,16,Female,Low,1.55
3740,24,Male,Medium,2.02
3741,18,Female,Medium,3.39
3742,20,Female,Medium,1.53
3743,24,Male,Medium,1.62
3744,21,Female,Low,2.0
3745,24,Female,Medium,4.78
3746,23,Male,Low,2.19
3747,23,Female,Medium,0.7
3748,16,Female,Medium,0.03
3749,24,Female,Medium,1.18
3750,21,Male,Medium,4.69
3751,24,Male,Medium,4.77
3752,18,Female,Medium,2.65
3753,18,Male,Low,3.23
3754,21,Other,High,3.98
3755,24,Male,High,0.28
3756,22,Female,Low,1.87
3757,18,Female,Medium,3.21
3758,18,Male,Medium,4.49
3759,17,Male,Medium,3.63
3760,24,Female,Medium,1.75
3761,18,Female,Low,4.55
3762,20,Male,Medium,3.32
3763,24,Female,Low,4.15
3764,23,Male,Low,1.93
3765,17,Male,Medium,0.01
3766,18,Female,Low,0.83
3767,17,Male,Medium,4.64
3768,23,Female,Medium,0.17
3769,21,Male,Medium,2.98
3770,21,Male,Medium,2.05
3771,24,Male,Low,2.15
3772,23,Female,Medium,2.0
3773,19,Female,Low,0.34
3774,19,Female,Low,0.61
3775,24,Male,Medium,0.31
3776,16,Male,Low,0.27
3777,17,Female,Low,0.43
3778,17,Male,Medium,3.48
3779,21,Female,Medium,0.57
3780,19,Male,High,1.31
3781,18,Female,Medium,3.28
3782,18,Male,Medium,0.56
3783,18,Female,Medium,4.55
3784,21,Male,Low,2.39
3785,23,Male,Low,4.82
3786,22,Male,Medium,0.96
3787,19,Male,Medium,0.15
3788,19,Male,Medium,2.95
3789,17,Female,Medium,1.64
3790,16,Female,Medium,2.86
3791,24,Female,Low,2.37
3792,17,Female,Medium,2.29
3793,23,Female,Medium,4.26
3794,24,Male,Medium,0.96
3795,19,Male,Low,2.5
3796,23,Male,Low,2.08
3797,24,Female,Medium,3.37
3798,20,Male,High,0.25
3799,22,Male,Medium,2.65
3800,19,Female,Medium,2.39
3801,16,Male,Low,4.87
3802,18,Female,Low,3.78
3803,20,Female,Low,0.77
3804,18,Male,High,2.55
3805,22,Male,Medium,3.92
3806,24,Female,Low,2.62
3807,21,Female,Medium,1.78
3808,16,Male,Low,1.88
3809,22,Female,High,1.84
3810,18,Female,Medium,0.1
3811,20,Male,Low,3.65
3812,19,Male,Medium,3.05
3813,20,Female,Medium,1.34
3814,20,Male,Medium,3.15
3815,21,Female,Low,1.54
3816,21,Male,Medium,1.22
3817,23,Female,Medium,3.71
3818,23,Female,Medium,4.05
3819,24,Female,Medium,3.13
3820,23,Male,Low,3.92
3821,17,Male,Medium,1.83
3822,16,Female,Low,0.36
3823,17,Male,Medium,3.02
3824,17,Male,High,1.28
3825,18,Female,Low,3.89
3826,22,Male,Low,1.79
3827,17,Male,Medium,3.35
3828,16,Male,Medium,2.76
3829,21,Female,Low,4.09
3830,24,Female,Medium,4.16
3831,18,Male,Medium,0.34
3832,21,Male,Low,1.48
3833,18,Male,Medium,4.35
3834,16,Female,Low,2.02
3835,20,Male,Medium,2.57
3836,19,Female,Low,0.92
3837,22,Male,Medium,2.76
3838,21,Other,Medium,1.32
3839,22,Male,Low,4.15
3840,20,Female,High,1.0
3841,19,Male,Low,1.8
3842,22,Male,Low,0.48
3843,22,Female,Medium,2.94
3844,21,Female,Low,4.71
3845,23,Male,Medium,0.87
3846,19,Female,High,0.1
3847,20,Female,Medium,2.11
3848,19,Female,Low,3.74
3849,16,Male,High,4.88
3850,23,Female,Medium,0.26
3851,16,Female,Low,3.93
3852,20,Male,Medium,1.84
3853,21,Female,Medium,0.77
